date,agenda,speechnumber,speaker,party,chair,text,agenda_id,agenda_topics,agenda_title,num_topics,agenda_speechnumber,agenda_title_normalised,word_count
2007-07-18,Housing,438,Phyllis Starkey,Lab,False,"I shall not give way to the hon. Lady, who has only just come in, as we are very tight on time. Other councils should consider proper uses of section 106, particularly the Tory councils that argue that there should not be planning gain supplement. They must come up with more effective ways of using the gain that landowners and private developers get out of planning permission to pay for the infrastructure that facilitates their profits.",47197,[],Housing,0,46,housing,76
2007-07-18,Housing,439,Andrew Love,Lab,False,"I congratulate the hon. Member for Shipley (Philip Davies) on securing this debate, but I suggest that there might have been a slight mismatch between the title of the debate and his contribution. I welcome the Minister to his new role and congratulate the Government on placing housing at the top of their agenda, as the hon. Gentleman said at the start of the debate. The issue at the forefront is making housing affordable for the many and not just the few. Members on both sides of the House look forward to next week's statement and Green Paper. Of course, there are demand issues, which we have talked about a little, but I think that the focus will primarily be on long-term supply, because such issues have developed over a long period. We can all remember back to the '50s and '60s, when it was not unusual for 300,000 houses to be built in a year. The Government are saying, and I agree wholeheartedly, that we need a significant and sustained increase in supply. The figure of 3 million houses has been mentioned, which I welcome as a recognition of the need that exists. We are also talking about a planning Bill to speed up the development process, and about partnerships between Departments in order to assemble the land that will make all that possible. We are doing all that in the context of trying to protect the environment and to build mainly on brownfield land. I had a great deal of sympathy with the call of my right hon. Friend the Member for Oxford, East (Mr. Smith) for greater flexibility. We all know the problems: we face an acute housing shortage, and it is simple to see why. We are producing roughly 160,000 to 180,000 new homes a year, but household formation, of whatever sort, is running at 220,000 a year, so there is an enormous need out there. It is not just about first-time buyers, although they do face significant problems. In London, the average deposit for a first-time buyer is about Â£40,000. How many people can afford that? They are having to take on mortgages of five to six times their income. Such levels have not been seen since the 1980s, and it is tough out there for many first-time buyers. Many people cannot afford to own their own house, and there are 500,000 overcrowded homes in the country. We all know the impact that that has on health, education and children's future prospects. Some 90,000 people are homeless or in temporary accommodation, and I welcome the Government's commitment to halving that number in the next few years. Given the enormous need out there, when people say, â€œYes, we need to build more homes, but let's not have too many or have them in my area,â€ I wonder how they would answer the question of how first-time buyers are to get on to the property ladder. What do they say about people who are homeless? The case has been made that we need to increase supply; indeed, it was made by Kate Barker in her report, which said specifically that the level of market housing is relatively stable. The problem has primarily and most acutely been with the level of building of social, rented accommodation, which is at a quarter of that in the '50s, '60s and '70s. We all know why that happened, and we need to respond. The Government have responded in some ways. They have recognised and increased the provision of social, rented accommodation in the past few years, particularly this year, but we need to do more if we are to solve our housing problem. Cambridge university has carried out several studies on housing, and it suggests that we need 10,000 to 20,000 additional new homes per year. I do not suggest that those figures should be a target, but I understand that the Select Committee has endorsed them as a place to start, at least. We must recognise that there is a great deal more to do, and that there are ways of dealing with these matters. We should use more modern construction methods to build homes more quickly. I hope that the mythical Â£60,000 house that the previous Deputy Prime Minister used to talk about can still become a reality. We also need to think about having more family-sized accommodation rather than the one and two-bedroom units that seem to be churned out. Infrastructure has been mentioned. We must all recognise that the sustainability of the communities that we are creating has to be a major priority-my right hon. Friend the Member for Oxford, East touched on that important issue. If we are to balance all the different aspects, we need to take regional factors into account. The Select Committee discussed that issue, and others have commented on it. The housing provision issues in London differ from those in the wider south-east or in Oxford. We need to take on board local opinion, knowledge and experience. The regional housing boards have an important role to play if we are to get the balance right regarding the type of accommodation that we are delivering.",47197,[],Housing,0,47,housing,862
2007-07-18,Housing,440,CHAIR,,True,Order. I have to move us on to the winding-up speeches.,47197,[],Housing,0,48,housing,11
2007-07-18,Housing,441,Paul Holmes,LibDem,False,"Thank you, Mr. Cummings. I congratulate the hon. Member for Shipley (Philip Davies) on securing an important debate. Given the respect that I have for things that I have heard him say previously, regrettably, I cannot congratulate him on his analysis of the solutions to the housing problems facing this country. Family breakdown is an issue, but his party's proposals for a tax break for married couples, irrespective of whether or not they have children, will hardly solve the problem, just as it did not in the 1970s. I was sad to hear him raise an immigration scare as being the answer to the housing problem. The hon. Member for Milton Keynes, South-West (Dr. Starkey) talked about the Select Committee report and gave the example of 80,000 people from London moving out to the south and the same number of immigrants moving in. The 80,000 people moving into London would not constitute 80,000 households, because many of them are young, single, eastern Europeans coming to work temporarily, for two or three years, before going home with their savings, and they are living in rented flats in multiple occupation. I can think of a small number of Polish workers who are doing the same thing even in Chesterfield, which has a small immigrant population. In my constituency, immigration accounts for 3 per cent. or less of the population, and many of those people are second or third-generation English people. A huge housing problem exists even there. The waiting list for social housing in Chesterfield has trebled in the past 10 years, and that has nothing to do with immigration. There is a housing crisis, so, like the right hon. Member for Oxford, East (Mr. Smith), I am pleased that this debate is taking place. Like him, I have been raising the issue since I entered Parliament-that was six years ago. The hon. Member for Shipley rightly said that there was a need for more private house building. The home ownership figure in this country is 71 per cent.-the highest in Europe-and it is difficult to see how much higher that can be pushed. The private housing market is overheated and under-supplied; first-time buyers and key workers cannot buy. Last week, in response to a statement by the Prime Minister, one hon. Member gave the example of an affordable flat in London that went on the market at Â£300,000. That makes a nonsense of much of the talk about providing affordable housing for people to buy. Unless we do something about the housing market, we are in danger of entering another negative equity slump such as the one that we experienced in the 1980s and early 1990s. Mortgage debt has increased by 150 per cent.; lending is at three to three-and-a-half times people's income; interest rates have increased and are still climbing; the number of people in debt has doubled, and the number of repossessions has trebled this year compared with last year; and the fixed rates for the mortgages of 2 million people will end in the next 18 months. Therefore, the problem will get much worse in the near future. Where will the new build come from to help us start to tackle the issue of the supply of houses for people to buy? The situation is not as bad as some people paint it: builders have a land bank for about 200,000 houses, which is a year's supply; identified brownfield sites will provide about 1 million houses; and there is scope for 1 million new housing premises over shops and commercial premises in cities and towns across the country. If we were to let councils have more flexibility and control, instead of having to respond to diktat from regional government offices and from London, they, too, would be able to bring more land on stream. My constituency contains brownfield sites that are waiting to be developed. It is doing a good job on brownfield sites. It also contains greenfield sites-not green belt sites-that were identified for housing nearly 30 years ago, but they are rightly not being brought into housing use until all the brownfield areas have been redeveloped. The greatest gap in the speech made by the hon. Member for Shipley was on the need for social housing-I believe that he allocated just six words to that. The waiting list for social housing has increased from 1 million to 1.6 million in the 10 years of this Government, which is a disgrace. Some 1 million children live in overcrowded accommodation, and 130,000 children live in unsuitable, temporary accommodation. Councils have been forced to privatise their housing stock, and are starved of funds if they do not. Only 4,000 council houses were built in the past 10 years, compared with 400,000 in the first 10 years of even Mrs. Thatcher's Government. We are told that housing associations are the answer, but they have not even built enough houses every year in the past 10 years to replace the right-to-buy losses.",47197,[],Housing,0,49,housing,831
2007-07-18,Housing,442,CHAIR,,True,Order. We must move on. I call Jacqui Smith.,47197,[],Housing,0,50,housing,9
2007-07-18,Housing,443,Jacqui Lait,Con,False,"Thank you, Mr. Cummings, but I am not the Home Secretary. I congratulate my hon. Friend the Member for Shipley (Philip Davies) on securing this debate. The mere fact that there have been so many diverse contributions shows how interesting the House finds the subject of housing. I also congratulate the Minister on his first ministerial appearance in this Chamber. Perhaps he could take the message back to the House authorities that a full-day debate in Government time on housing would be worth the investment. We are beginning to drill down into what the issues are. The hon. Member for Milton Keynes, South-West (Dr. Starkey) pointed out that longevity is one of the issues involved in the demand for housing. I am approaching my 60th birthday. I maintain that 60 is the new 40, but I am a victim of longevity. Several hon. Members referred to single-household formation and family breakdown, and those are also relevant issues. I commend to all hon. Members the extensive report by the Commission on Social Justice, because its analysis is spot on and its recommendations will help us to move towards healing many places in our society. I do not think that anyone disagreed with the view that migration was part of the reason for increased demand. There are many forms of migration, including internal migration, which the hon. Member for Milton Keynes, South-West mentioned. We are also well aware of positive inward migration into this country from other countries. It is accepted by the Government and is good for the economy. I do not have a problem with it, provided that it is controlled, that there are proper border police, and that we have clear knowledge about whom we are welcoming into this country. The previous Home Secretary said that the Home Office was â€œnot fit for purposeâ€. Part of the reason for that was that the immigration and nationality directorate was unable to deal with the flow of migrants and the people that we have here. That has been confirmed by a written answer that I received recently from the Home Office, saying that it would be five years before many cases will be sorted out. If people wait five years for a decision, not only will we have a dislocated society; we will also be unable to take the greatest advantage of those who are legitimately here, so that they can get into the economy. Like everyone else, I look forward to next week's Green Paper. I hope that it is in better shape than that reported by Peter Riddell in The Times, that there is meat and substance to it, and that it addresses the issue of the green belt. Last week, the Secretary of State indicated that she was thinking of not defending the green belt, but by that very afternoon No. 10 had issued a denial. I hope that the right hon. Member for Oxford, East (Mr. Smith) has noted that denial and that the green belt will remain inviolate. Yesterday, a statement was made on ending the regional assemblies and giving control over housing to even more undemocratic organisations-the regional development agencies. I must declare an interest: my husband is not only leader of East Sussex county council but deputy chairman of the South East England Development Agency. There are issues on which he and I do not necessarily have to agree. This is already on the record, but I believe that SEEDA or any other development agency making any decisions about housing in the south-east takes away from local people control over their own environment. The best way to get people to acknowledge that they want housing is for them to own that decision, rather than for it to be dictated by central control, as is already the leitmotif of this new Government. After three weeks, we have gone back to the old socialism.",47197,[],Housing,0,51,housing,648
2007-07-18,Housing,444,Iain Wright,Lab,False,"It is a pleasure to serve under your chairmanship for my first Westminster Hall debate as a Minister, Mr. Cummings. You are my next-door neighbour in terms of parliamentary constituencies. I congratulate the hon. Member for Shipley (Philip Davies) on securing an important debate. I like and respect him too. We worked well together on the Modernisation Committee. This has been a fascinating and important debate, reflecting the importance of the subject. Its energy, vibrancy and passion have made it extremely interesting, although at times I thought that I was in a debate on immigration and that I had been transported back in time to the 1950s. It is important that we have had this debate to ensure that this issue is at the top of the political agenda. I do not have much time left in which to speak. I want to respond to all the points made by hon. Members. If I do not manage to do so, with their permission, I shall write to them. As a starting point, it is worth setting out where we started. Over the past 10 years, a great deal of improvement has been made in housing. Home owners have seen the value of their properties increase, thanks in some degree to sustained economic growth, stability and an implicit recognition on the part of home owners that interest rates will remain historically low and stable for the foreseeable future. The number of households living in non-decent housing in the social sector has fallen by more than 1 million. Concerted action means that homelessness is down by nearly 30 per cent., and the number of people sleeping rough has fallen from 1,850 on a single night in 1998 to just over 500 last year. Local authorities are also on course to halve the number of households living in temporary accommodation by 2010. A climate of economic growth and stability, unlike the boom and bust of previous decades, has led to 1 million more home owners over the past 10 years. I welcome that, because it is absolutely right-indeed, vital-that the Government facilitate such ambitions and aspiration for hard-working families. Most hon. Members who participated in the debate referred to demographics and how that squeezes demand. We have an ageing population, and more of us are living alone as a result of social changes, which produces a demand for new and rented homes. That imbalance is growing as demand rises faster than supply. As house prices have increased faster than wages, it has become increasingly difficult for young people to get on the housing ladder. It is important that we act now to ensure that present and future generations can access the housing market and reap the benefits of home ownership. Projections show that on average, from now until 2026, 223,000 additional households are needed each year. In 2006, 185,000 extra homes were delivered, giving a shortfall of almost 40,000 homes. Unless we act now to address the problem, the serious problems of affordability will continue to worsen, further pricing people out of the market. Let us be blunt. We cannot bury our heads in the sand, ignore the problem and hope that some other community will deal with the matter that Opposition Members have alluded to. A fundamental question-I do not think the Conservative party has addressed it-is how to ensure that our children, first-time buyers and young families will be able to afford homes in their own communities without relying on help from their families. Some families cannot tap into wealth. We must do something about that, and the Government are addressing the matter in a way that other parties are not. My hon. Friend the Member for Edmonton (Mr. Love) and others rightly mentioned the imbalance in supply. In her review of housing supply, which was published in 2004, Kate Barker recognised that there had been an under-supply of new housing for many years, and called for a step change to address that. The Government's response in 2005 set out an ambition to increase the rate of new housing supply in England to 200,000 a year over the next decade, alongside a package of measures to reform the planning system, provide more social housing and protect the environment. I return to what I would like to see in housing, which is the biggest domestic issue facing this country, and facing aspiration and our ability to fulfil our potential as a country. There seems to be an issue, because Conservative Members say that they fully understand the need for housing and agree full scale that there is a need for extra housing, but not in their communities. That is reminiscent of the phrase,â€œLord, make me pure, but not yet.â€As my right hon. Friend the Member for Oxford, East (Mr. Smith) said, we need a grown-up discussion about how local authorities can engage properly in a regional and local debate about the availability of affordable and social housing in all our communities. The suggestion of putting up signs saying, â€œThis community is full upâ€-that is what the hon. Member for Shipley seemed to allude to-is unsustainable. Conservative Members must ensure that we have that grown-up debate, and facilitate and lead it in their communities. Tory MPs sign early-day motions saying that we cannot have more housing in their areas, such as Cambridgeshire and East Sussex, but that is simply wrong and does not help to fulfil the potential of those areas .",47197,[],Housing,0,52,housing,909
2007-07-18,Housing,445,Jacqui Lait,Con,False,"It is hardly appropriate for me to talk about East Sussex, but it has agreed to an increase in housing. It might not be what the Government want, but it is increasing housing there.",47197,[],Housing,0,53,housing,34
2007-07-18,Housing,446,Iain Wright,Lab,False,"That is the fundamental point. Targets have been set so low, and 30 additional houses in a county is unacceptable, given the level of economic potential and development that could be there. In conclusion-I realise that I am out of time, Mr. Cummings-I pledge to write to every hon. Member here.",47197,[],Housing,0,54,housing,51
2007-07-23,Housing,177,Yvette Cooper,Lab,False,"With permission, Madam Deputy Speaker, I would like to make a statement about housing supply. May I start by supporting the statement of my right hon. Friend the Secretary of State for Environment, Food and Rural Affairs and joining the many Members of the House who have expressed their sympathy to the thousands of families whose lives have been turned upside down by the unprecedented flooding affecting wide parts of the country. The Government are today publishing a housing Green Paper on affordable housing supply, setting out proposals to deliver the homes that Britain urgently needs today and for the future. The House should be proud of the huge steps forward that this country has taken in improving housing since 1997. There has been a two-thirds cut in rough sleeping, a Â£20 billion investment in social housing that has helped lift over a million children out of cold, poor or damp conditions, and economic stability that has given over a million more people the opportunity to become homeowners-but we also need to respond to new challenges. Demand for homes to buy or to rent is growing faster than supply, and homes are becoming less affordable as a result. Already many first-time buyers rely on the help of friends or family to get a foot on the ladder. It simply is not fair that their chance of owning their own home should depend so much on whether their parents or grandparents were homeowners before them. It is also not fair that children are still growing up in overcrowded or temporary accommodation, waiting for a settled home. Without further action, housing could become one of the greatest sources of social inequality in the next 20 years. In addition, we need to respond to the challenge of climate change. Our homes account for more than a quarter of national carbon emissions. We must provide greener, better designed housing for the future. As recent events have highlighted, it is vital to take steps to protect all our communities from flooding, and from the consequences of climate change in the future. In the face of these challenges, we propose strong action. First, we will build more homes to meet growing demand. The level of house building is at its highest for 17 years, but it is not enough. Moreover, without firm action there is no guarantee that growth will continue, as short-term market pressures mean that some developers have slowed starts this year. We believe that a total of 3 million new homes are needed by 2020, and we need to deliver 2 million of those by 2016. This must include new homes in the north as well as the south, as every region is seeing demand outstrip supply. In parts of the north we need additional affordable homes alongside areas of housing market renewal. Already locations for 1.6 million homes are identified in current regional plans, with up to a further 200,000 emerging in the new regional spatial strategies and in future revisions to them. This includes 650,000 homes in the growth areas such as the Thames Gateway and Milton Keynes. In addition, 45 towns and cities have already come forward with proposals for additional homes over the next 10 years in new growth points. Today we are inviting more councils to come forward to be new growth points, including, for the first time, councils in the north of England. We are also inviting bids for councils and developers to come forward with proposals for at least five new eco-towns. No one should be in any doubt about the historic scale of this vision. We are proposing the first new towns in 40 years, but with substantial improvements in environmental standards across the board. Further changes are needed to support the delivery of these homes. Providing enough land is vital, and councils need to identify 15 years' supply of appropriate land for housing, with continuing priority for sustainable brownfield land. We will not change the rules on strong greenbelt protection. We will introduce additional funding and incentives for councils and communities that are showing a lead in delivering growth through a new housing and planning delivery grant, a new Â£300 million community infrastructure fund and additional funding dedicated to high-growth areas. We are consulting on proposals to deter developers from seeking planning permission and then sitting on land without bringing forward new homes. We will also work across the Government to bring forward more brownfield land. I can announce that the Ministry of Defence has agreed to bring forward six sites with the potential for 7,000 homes, including sites at Aldershot and Chichester. The Department for Transport has also identified hundreds of potential sites for new homes. We will support local councils in setting up new local housing companies with partners to use their own land to build more homes. I can announce that 14 councils have already come forward to support that scheme. They estimate that in their areas alone they have the potential to deliver 35,000 homes on their land, with at least 17,500 of those homes being affordable homes. Better use also needs to be made of empty homes, including those left empty long-term by investors and speculators. Councils already have powers to take action, and we will look at the potential for additional incentives for them to do so. Secondly, although building more homes is crucial, they must also be better homes and more sustainable homes. In the 1960s, quality was sacrificed in the name of speed, and we must not make that mistake again. Today, our new homes must be part of well-designed and mixed communities with excellent local facilities, which means more family homes as well as parks and green spaces. With the urgent challenge of climate change, they must be greener homes built to the highest environmental standards. I confirm today that from 2016 all new homes will need to be zero carbon. We are the first country to set such an ambitious timetable, and I welcome the support of councils, green groups and developers across the country who have committed to working with us to make that happen. As well as helping to prevent climate change, we need to ensure that our homes are resilient to its consequences. Over centuries, many homes have been built in high-risk flood areas, and my right hon. Friend the Secretary of State for Environment, Food and Rural Affairs has set out immediate action to support the families suffering dreadfully from the extreme weather. Since 1997, we have progressively strengthened the rules on planning to protect homes from flooding, with much higher standards brought in last year. The new rules require councils to consult the Environment Agency, and where the Environment Agency says that the risk is too high and councils persist against that advice, we in government will be prepared to take over those decisions ourselves. We will also look further at what needs to be done to be ready for future challenges. Later this year, we will publish a new planning policy statement, which will require councils to plan more widely for the consequences of climate change. Thirdly, we believe that a decent home should be for the many and not only for the few. I can announce that we will invest Â£8 billion in increasing affordable housing over the next three years, a Â£3 billion increase compared with the previous spending review. That is on top of continuing investment in decent homes, including more than Â£2 billion on the arm's length management organisation programme over the next three years. We have listened to the evidence from Shelter and the National Housing Federation, which says that we need 70,000 affordable homes a year, of which 50,000 should be new social housing. I can announce that by 2010-11 we will deliver more than 70,000 new affordable homes a year. By 2010-11, we will deliver 45,000 new social homes a year with a goal of 50,000 homes in the next spending review. That is a 50 per cent. increase in new social housing over a three-year period, and it will more than double the amount of social housing in a six-year period. We will also deliver 25,000 new shared ownership homes through expanding existing programmes. In addition, we will look to support tens of thousands of additional shared ownership homes through public sector land and local housing companies, and we will set out further details later in the year. As rural areas face particular pressures, we will set a specific target for increasing affordable homes in rural areas later this year after consultation with the regional assemblies. We want to see more work by local councils, housing associations and the private sector to increase affordable housing both to buy and to rent. We are announcing today the first 10 arm's length management organisations-ALMOs-and local authority special venture vehicles approved to bid for social housing grant in order to build council homes. We are also consulting on changes to the rules on the treatment of rents and receipts from new homes, which would give councils more flexibility to build on their land, within responsible public finance rules. We also believe that first-time buyers need more flexible and competitive products. The Treasury is consulting on new ways to support more affordable long-term fixed-rate mortgages. We have also commissioned further work, led by Bryan Pomeroy, on expanding private sector shared equity products, and we will launch new shared equity products next year. In the meantime, we will, from today, offer a new 17.5 per cent. Government equity loan for key workers and other priority first-time buyers. Taken together, these proposals represent not just the most significant programme of house building for decades but an ambitious, positive response to the growing challenges that many people face in their day-to-day lives. To deliver, we will need a expanded skilled work force, and the new Department for Innovation, Universities and Skills will lead work to expand construction apprenticeships and work with partners in the sector to raise skills. We know there is no quick fix to the issues that we face: building more homes takes time. However, this must be a shared endeavour. Central Government are today setting a bolder framework for the future, but we will achieve our goals only if those at regional and local levels, in the public, private and third sectors, and in local communities, all play their part in supporting the homes we need. Building the sustainable homes needed by young people today and by future generations is a test of our commitment to supporting people's aspirations and to achieving social justice. I commend these proposals to the House.",47236,[],Housing,0,1,housing,1777
2007-07-23,Housing,178,Grant Shapps,Con,False,"I am grateful to the Minister for advance sight of her statement, and I join her in expressing sympathies to all the thousands of victims of flooding in recent days. The last housing Green Paper in 2000 pledged to be theâ€œfirst comprehensive review of housing for 23 yearsâ€and offeredâ€œaction to help first time buyersâ€and â€œdecent homes for allâ€. That rhetoric has not exactly been matched by reality. Home ownership has fallen for the first time since records began, numbers of first-time buyers are at their lowest since 1980, housing waiting lists have grown by 60,000, and less social housing is being built every year under this Government than under the Major or the Thatcher Government. The Prime Minister's higher taxes have made it harder than ever to get on the housing ladder. The Minister cannot deny that the average first-time buyer now has to pay Â£1,500 in stamp duty, but is she also aware that the average first-time buyer in London pays Â£8,000 in stamp duty? Meanwhile, her own Department's research into the Conservative right-to-buy policy praises it asâ€œone of the most successful housing policies in increasing owner occupation and creating mixed communities.â€However, right-to-buy discounts have continued to be squeezed. Will not her ongoing refusal to offer the right to buy to housing association tenants undermine her own goals of creating a greater social mix within communities? Today's Green Paper talks about 70,000 more affordable homes, but why should we trust the Government when their own social homebuy scheme, which is meant to help social tenants to get on to the housing ladder, is failing? On page 82 of the Green Paper, the Minister admits that of 1,400 housing associations, only 78 have offered the scheme. In April this year, she came to the House and told us that only 33 houses had been sold under the scheme. Perhaps she can give us an update today. We absolutely accept the need to build more houses. I will come to that in a moment. We will lend our cross-party support to measures that build sustainable eco-friendly communities on brownfield sites. We welcome the use of surplus public sector land. However, does the Minister accept that with the NHS in London already conducting estate audits with a view to closing hospitals and selling off land, the public will be worried that more homes will come only at the expense of fewer hospitals? Does she accept that her Government's policies of closing accident and emergency and maternity departments will in any case hinder sustainable growth of local communities? We heard last week that regional assemblies are to be sidelined, but is not criticism from regional assemblies the real reason why their powers are being seized? Page 30 of the Green Paper says that regional spatial strategies will be reviewed by 2011. Will the Minister promise the House that none of those regional plans will involve the deletion of green belt protection? In my constituency, we are running a campaign called â€œNo Way To 10kâ€-in other words, no way to 10,000 houses. However- Wait for it. We fully back the building of 6,000 houses, and have already undertaken to start building them. It is simply the case that 10,000 will overload our local infrastructure, at a time when the local hospital is being closed. Perhaps the Minister will tell us whether the local Labour party is wrong to back my campaign. We are concerned that the Government's regional building targets are unsustainable. Has the Minister read the Roger Tym report, commissioned by her own Department, into increasing building targets in the south-east? It says that the Government's building plans willâ€œhave a negative impact on the character of the countrysideâ€and the green belt. Trunk roads will be unable to cope, leading to congestion, pollution and soaring carbon dioxide emissions- Labour Members may say, â€œRubbish,â€ but I am talking about the Government's own report. There will be increasedâ€œpressure to develop in these areas of flood riskâ€, so we can expect more flash floods of the type that we have experienced in recent days and weeks. Yesterday, the BBC reported that the Green Paper stated that it is â€œnot realisticâ€ to prevent development taking place in areas at risk of flooding. Will the Minister confirm that that wording is no longer in the Green Paper, and how does that square with the 2005 agreement struck between insurers and the Government that areas at risk of flood will be insured only provided that the Government limit such developments? Labour is not planning the eco-towns of the 21st century; it is planning the sink estates of tomorrow. The Conservative party has been responsible for most of the progressive housing policies of the past 50 years. We built more social housing, spread home ownership and created mixed communities. Does the Minister agree that to solve the housing crisis, it is vital to end the ham-fisted nature of top-down, Whitehall-driven targets? Instead, we should switch to the empowering of local communities to build the homes that stand the test of time.",47236,[],Housing,0,2,housing,840
2007-07-23,Housing,179,Yvette Cooper,Lab,False,"I welcome the hon. Gentleman to his new post. I congratulate him on his appointment to the Conservative Front Bench, and his first appearance at the Dispatch Box. He was not here for our oral questions two weeks ago. We wondered where he was-and I understand that he was masterminding the by-election in Ealing, Southall. I congratulate him on that particular result, too. My guess is that some of his colleagues sitting behind him might wish he had taken his parliamentary responsibilities a little more seriously, and joined us in the House instead. I look forward to debating the issues with the hon. Gentleman; I know that he has a long-standing interest in housing. He referred to his â€œNo Way To 10kâ€ campaign against additional housing in Welwyn Hatfield. I am sorry that his new appointment has forced him to change his website. Before he took up his new post, two weeks ago, it read:â€œWe believe you cannot build your way out of a housing crisis.â€He has deleted that since, and the website now says:â€œwhilst building more properties is obviously vitalâ€. That is a rather rapid turnaround in one paragraph, in the space of just a couple of weeks. The hon. Gentleman raised a few points, and criticised our record. However, to have lifted 1 million children out of bad housing-cold and damp homes-through the decent homes programme is something of which the House should be proud, and of which his party should feel ashamed. His party left more than 1 million children in appalling housing by failing to deliver proper decent homes, and the council housing improvements that were needed. The hon. Gentleman asked about the Association of British Insurers, which backs the new guidance that was introduced last year, with new, tougher requirements on flooding and planning for flooding He mentioned the Roger Tym report, which was commissioned to inform the planning process. The process needs to be properly informed if sensible decisions are to be taken. In the end, we must recognise a national collective responsibility to provide for the homes that the future needs. The hon. Gentleman gave us warm words. He said that his party accepted the need for more homes; but will he back 240,000 zero-carbon homes for 2016? Now, across the country, the LGA, house builders, councils and green groups back that target. The challenge for the Conservative party is to back their commitment; otherwise it will be letting down first-time buyers.",47236,[],Housing,0,3,housing,409
2007-07-23,Housing,180,Paul Holmes,LibDem,False,"I thank the Minister for advance sight of the Green Paper, although as I had 55 minutes to read 128 pages I am sure that I will have missed some of the detailed nuances of policy. I have a few points on which I request clarification. I want, first, to welcome the intent of the Green Paper. At last, after 10 years, the Government recognise the scale of the housing crisis over which they have presided: with 71 per cent. home ownership-the highest rate in Europe-our market is under-supplied with land and houses and overheated in terms of demand and reckless mortgage lending. We approach the dangers of another wave of negative equity, such as we experienced in the '80s and early '90s. Mortgage debt is up 150 per cent., people are falling behind on mortgages at a rate double that of last year, and repossessions have trebled since last year. That is just the start: 2 million people on fixed-term mortgages with low interest rates will experience a hike in rates in the next 18 months. First-time buyers and key workers cannot get on to the housing ladder in 93 per cent. of urban areas. The Minister spoke of the highest rate of building for 17 years, but she failed to point out that that is from a record low base, with the 2001 rate one of the lowest on record. If the ownership crisis was due to Government neglect, the rented housing crisis is directly due to dogmatic Government policy. In the past 10 years, the Government have ended council house building and starved councils of funds, despite tenants' choice to stay with the council. Housing associations have managed to build only half the stock that is needed to replace right-to-buy losses, and only about a third of what the Barker review says is needed. The result is that waiting lists have soared from 1 million to 1.6 million. We welcome the Green Paper's proposed increases in social housing, but will the Minister confirm that despite all the media trailing by her and by the Prime Minister, the small print means more of the same for the 140 councils whose tenants have democratically chosen to stay with them? Will she confirm that the small print says that any extra money will go to housing associations and 60 arm's length management organisations, and that just a small number of councils will be able to launch partnerships with the private sector on the basis of special Government selection? Will she confirm that it is still proposed to rob the 140 councils that have retained their housing stock of 75 per cent. of right-to-buy money, and that most of those councils will lose up to an average of 25 per cent. of their council rents, whereas a housing association taking over that stock would be allowed to keep the entire sum? The housing and regeneration Bill is supposed to put tenants at the heart of social housing; why, then, in the Green Paper, is the Minister ignoring and punishing those very tenants for exercising their democratic choice to stay with the council as landlord? The Barker review said that 56,000 new social houses a year would be needed if we were to make any impact on the growing waiting list for social housing. Currently, housing associations have managed an average of about 25,000 houses a year. The Green Paper proposes an increase, by 2011, to only 45,000. Will the Minister explain such poverty of ambition after all the hype, in the face of desperate housing need? On sustainability-Hon. Members: Come on.",47236,[],Housing,0,4,housing,600
2007-07-23,Housing,181,CHAIR,,True,Order. The hon. Gentleman must be heard.,47236,[],Housing,0,5,housing,7
2007-07-23,Housing,182,Paul Holmes,LibDem,False,"Will the Minister say why councils are not allowed to set higher environmental energy standards for private developments, as they are on affordable housing? That gives private developers an unfair financial advantage over affordable builders and produces fewer sustainable buildings. Why is the Government's aim for all new houses to be zero carbon by only 2016, when a target of 2011 is perfectly attainable in this country and has already been achieved in Germany? Finally, will the Minister explain why, despite all the talk at other times in recent weeks of restoring democracy and autonomy to local authorities, the Green Paper represents the imposition of yet more central control, with the Government dictating what houses will be built, where, by which councils and in partnership with whom? Why not simply restore autonomy to local authorities? Why not allow them to decide what they will build in their areas and get the benefit from that, and restore financial control to them?",47236,[],Housing,0,6,housing,160
2007-07-23,Housing,183,Yvette Cooper,Lab,False,"I am sorry that the hon. Gentleman has not taken the opportunity to support the delivery of 240,000 zero-carbon homes by 2016, because it is important to increase housing in this country. He is missing the point on affordable housing. We have set out proposals for 70,000 affordable homes by 2010. That is a substantial increase in social housing and includes councils, too, being able to build homes. However, many areas will find it more cost-effective to do that in partnership with housing associations or private developers. We have said specifically-it is in the consultation paper-that we are approving ALMOs and councils with special venture vehicles to build council homes and bid for social housing grant in order to do so. The important issue is about providing the additional homes that we need. We want the flexibility for housing associations, councils and private developers to be able to contribute to the building of more social and shared ownership housing. Local housing companies offer a great opportunity to do so. The decent homes programme continues in its current form, and all bar one council have now identified ways of meeting that standard, including as a result of the substantial investment that has gone to individual councils. We have the most ambitious target to get to zero carbon of any country in the world. The target includes standards not only for heating and power, but for appliances in the home. The standards are extremely ambitious. We will need improvements in technology and strong co-operation between local councils and private developers to meet them. They are ambitious standards, but we have a dual aim: to be able to deliver more homes that are both affordable and sustainable. That requires a little hard-headedness, not just the flaky sums that the Liberal Democrats often provide.",47236,[],Housing,0,7,housing,300
